"spp","ab.class","mean.obs","sd.obs","lwr.obs","upr.obs","mean.comb","sd.comb","mean.random","sd.random","lwr.random","upr.random","sp.rank","sp.rank.c","sp.rank.r"
"sp157","Occasional",0.133333333333333,0.730296743340221,0.0333333333333333,0.863630076673554,0.126176488306647,0.688006013058876,0.130906264547663,0.713930847358832,0.0333333333333333,0.847264180692165,136,134,133
"sp158","Occasional",3.46666666666667,10.8651081316591,0.0333333333333333,14.3317747983257,3.38501706713117,10.5960275440101,3.46948556967907,10.7746267452435,0.0333333333333333,14.2412934119101,45,46,27
"sp159","Occasional",4.1,9.33421588602366,0.0333333333333333,13.4342158860237,4.01308126863577,9.16397898079298,4.04343919660225,9.34389555408535,0.0333333333333333,13.4438955540853,41,41,22
"sp160","Core",25.7333333333333,55.4858996274843,0.0333333333333333,81.2192329608177,26.0645953439155,57.2059820798391,14.4731934405187,31.9635579378958,0.0333333333333333,57.6968912712291,6,6,7
"sp161","Occasional",2.5,5.88246957288026,0.0333333333333333,8.38246957288026,2.44292671796708,5.84391759932942,2.44767933988976,5.84042800724594,0.0333333333333333,8.34042800724594,58,58,44
"sp162","Core",7.7,17.0741789321448,0.0333333333333333,24.7741789321448,7.88645767788563,17.9321245323936,4.74078809666502,10.7851891017193,0.0333333333333333,18.4851891017193,25,25,18
"sp163","Occasional",1.73333333333333,6.09088257764937,0.0333333333333333,7.8242159109827,1.73629691385138,6.23457809141401,1.68500903215609,5.87989862374212,0.0333333333333333,7.61323195707546,66,65,57
"sp164","Occasional",0.0333333333333333,0.182574185835055,0.0333333333333333,0.215907519168389,0.027397090735924,0.146779526294384,0.02785458085981,0.149288557467368,0.0333333333333333,0.182621890800701,153,152,152
"sp165","Occasional",0.466666666666667,1.16658456197135,0.0333333333333333,1.63325122863802,0.439866023900591,1.12164453181574,0.442206062681167,1.12930164974218,0.0333333333333333,1.59596831640884,101,103,101
"sp166","Occasional",0.833333333333333,2.64031520236052,0.0333333333333333,3.47364853569386,0.820185629555455,2.62013144466977,0.82066561263122,2.61595546092775,0.0333333333333333,3.44928879426109,84,84,81
